source	id	x	y	z	area	datetime	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	runoff[mm]	percol[mm]	infiltration[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_10cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]
setup	0	0	0	0	1	2002-06-02 13:45:00	0	0	0.0465768	0	0	0.0101485	0	0	0	0	0	294.414	0	0	30.5459	29.8366	29.9414	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 14:00:00	0	0	0.0465768	0	0	0.0101464	0	0	0	0	0	294.403	0	0	30.5418	29.8341	29.9401	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 14:15:00	0	0	0.0465768	0	0	0.0101444	0	0	0	0	0	294.393	0	0	30.5377	29.8316	29.9389	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 14:30:00	0	0	0.0465768	0	0	0.0101423	0	0	0	0	0	294.383	0	0	30.5336	29.8291	29.9376	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 14:45:00	0	0	0.0465768	0	0	0.0101403	0	0	0	0	0	294.373	0	0	30.5296	29.8266	29.9364	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 15:00:00	0	0	0.0465768	0	0	0.0101382	0	0	0	0	0	294.363	0	0	30.5255	29.8241	29.9351	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 15:15:00	0	0	0.0465768	0	0	0.0101362	0	0	0	0	0	294.353	0	0	30.5214	29.8216	29.9339	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 15:30:00	0	0	0.0465768	0	0	0.0101341	0	0	0	0	0	294.343	0	0	30.5174	29.8191	29.9326	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 15:45:00	0	0	0.0465768	0	0	0.0101321	0	0	0	0	0	294.332	0	0	30.5133	29.8166	29.9313	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 16:00:00	0	0	0.0465768	0	0	0.01013	0	0	0	0	0	294.322	0	0	30.5093	29.8141	29.9301	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 16:15:00	0	0	0.0465768	0	0	0.010128	0	0	0	0	0	294.312	0	0	30.5052	29.8116	29.9288	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 16:30:00	0	0	0.0465768	0	0	0.0101259	0	0	0	0	0	294.302	0	0	30.5011	29.8091	29.9276	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 16:45:00	0	0	0.0465768	0	0	0.0101239	0	0	0	0	0	294.292	0	0	30.4971	29.8066	29.9263	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 17:00:00	0	0	0.0465768	0	0	0.0101218	0	0	0	0	0	294.282	0	0	30.493	29.8041	29.9251	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 17:15:00	0	0	0.0465768	0	0	0.0101198	0	0	0	0	0	294.272	0	0	30.489	29.8016	29.9238	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 17:30:00	0	0	0.0465768	0	0	0.0101177	0	0	0	0	0	294.262	0	0	30.4849	29.7991	29.9226	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 17:45:00	0	0	0.0465768	0	0	0.0101157	0	0	0	0	0	294.252	0	0	30.4808	29.7966	29.9213	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 18:00:00	0	0	0.0465768	0	0	0.0101137	0	0	0	0	0	294.241	0	0	30.4768	29.7941	29.9201	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 18:15:00	0	0	0.0465768	0	0	0.0101116	0	0	0	0	0	294.231	0	0	30.4727	29.7916	29.9188	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 18:30:00	0	0	0.0465768	0	0	0.0101096	0	0	0	0	0	294.221	0	0	30.4687	29.7891	29.9176	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 18:45:00	0	0	0.0465768	0	0	0.0101075	0	0	0	0	0	294.211	0	0	30.4646	29.7866	29.9163	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 19:00:00	0	0	0.0465768	0	0	0.0101055	0	0	0	0	0	294.201	0	0	30.4606	29.7841	29.9151	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 19:15:00	0	0	0.0465768	0	0	0.0101034	0	0	0	0	0	294.191	0	0	30.4565	29.7816	29.9138	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 19:30:00	0	0	0.0465768	0	0	0.0101014	0	0	0	0	0	294.181	0	0	30.4525	29.7791	29.9126	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 19:45:00	0	0	0.0465768	0	0	0.0100994	0	0	0	0	0	294.171	0	0	30.4484	29.7766	29.9113	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 20:00:00	0	0	0.0465768	0	0	0.0100973	0	0	0	0	0	294.161	0	0	30.4444	29.7741	29.9101	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 20:15:00	0	0	0.0465768	0	0	0.0100953	0	0	0	0	0	294.15	0	0	30.4403	29.7716	29.9088	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 20:30:00	0	0	0.0465768	0	0	0.0100932	0	0	0	0	0	294.14	0	0	30.4363	29.7691	29.9075	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 20:45:00	0	0	0.0465768	0	0	0.0100912	0	0	0	0	0	294.13	0	0	30.4322	29.7666	29.9063	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 21:00:00	0	0	0.0465768	0	0	0.0100892	0	0	0	0	0	294.12	0	0	30.4282	29.7641	29.905	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 21:15:00	0	0	0.0465768	0	0	0.0100871	0	0	0	0	0	294.11	0	0	30.4242	29.7616	29.9038	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 21:30:00	0	0	0.0465768	0	0	0.0100851	0	0	0	0	0	294.1	0	0	30.4201	29.7591	29.9025	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 21:45:00	0	0	0.0465768	0	0	0.010083	0	0	0	0	0	294.09	0	0	30.4161	29.7566	29.9013	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 22:00:00	0	0	0.0465768	0	0	0.010081	0	0	0	0	0	294.08	0	0	30.412	29.7541	29.9	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 22:15:00	0	0	0.0465768	0	0	0.010079	0	0	0	0	0	294.07	0	0	30.408	29.7516	29.8988	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 22:30:00	0	0	0.0465768	0	0	0.0100769	0	0	0	0	0	294.06	0	0	30.404	29.7491	29.8975	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 22:45:00	0	0	0.0465768	0	0	0.0100749	0	0	0	0	0	294.05	0	0	30.3999	29.7466	29.8963	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 23:00:00	0	0	0.0465768	0	0	0.0100729	0	0	0	0	0	294.04	0	0	30.3959	29.7441	29.895	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 23:15:00	0	0	0.0465768	0	0	0.0100708	0	0	0	0	0	294.029	0	0	30.3918	29.7416	29.8938	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 23:30:00	0	0	0.0465768	0	0	0.0100688	0	0	0	0	0	294.019	0	0	30.3878	29.7391	29.8925	29.0262	28.8254
setup	0	0	0	0	1	2002-06-02 23:45:00	0	0	0.0465768	0	0	0.0100668	0	0	0	0	0	294.009	0	0	30.3838	29.7366	29.8913	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 00:00:00	0.7	0.7	0.0475575	0	0	0.0475575	0	0	0.652443	0	0	294.662	0	0	30.3853	29.7366	29.8913	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 00:15:00	0	0	0.0475575	0	0	0.0104603	0	0	0	0	0	294.651	0	0	30.4012	29.7341	29.89	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 00:30:00	0	0	0.0475575	0	0	0.0104569	0	0	0	0	0	294.641	0	0	30.428	29.7316	29.8887	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 00:45:00	0	0	0.0475575	0	0	0.0104536	0	0	0	0	0	294.63	0	0	30.4521	29.729	29.8875	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 01:00:00	0	0	0.0475575	0	0	0.0104504	0	0	0	0	0	294.62	0	0	30.4744	29.7265	29.8862	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 01:15:00	0	0	0.0475575	0	0	0.0104474	0	0	0	0	0	294.61	0	0	30.4952	29.724	29.8849	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 01:30:00	0	0	0.0475575	0	0	0.0104444	0	0	0	0	0	294.599	0	0	30.5145	29.7214	29.8836	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 01:45:00	0	0	0.0475575	0	0	0.0104415	0	0	0	0	0	294.589	0	0	30.532	29.7189	29.8824	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 02:00:00	0	0	0.0475575	0	0	0.0104387	0	0	0	0	0	294.578	0	0	30.547	29.7164	29.8811	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 02:15:00	0	0	0.0475575	0	0	0.0104359	0	0	0	0	0	294.568	0	0	30.5598	29.7138	29.8798	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 02:30:00	0	0	0.0475575	0	0	0.0104331	0	0	0	0	0	294.557	0	0	30.5705	29.7113	29.8785	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 02:45:00	0	0	0.0475575	0	0	0.0104304	0	0	0	0	0	294.547	0	0	30.5795	29.7088	29.8773	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 03:00:00	0	0	0.0475575	0	0	0.0104278	0	0	0	0	0	294.536	0	0	30.587	29.7062	29.876	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 03:15:00	0	0	0.0475575	0	0	0.0104251	0	0	0	0	0	294.526	0	0	30.5933	29.7037	29.8747	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 03:30:00	0	0	0.0475575	0	0	0.0104225	0	0	0	0	0	294.516	0	0	30.5986	29.7012	29.8735	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 03:45:00	0	0	0.0475575	0	0	0.01042	0	0	0	0	0	294.505	0	0	30.6029	29.6987	29.8722	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 04:00:00	0	0	0.0475575	0	0	0.0104174	0	0	0	0	0	294.495	0	0	30.6062	29.6961	29.8709	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 04:15:00	0	0	0.0475575	0	0	0.0104149	0	0	0	0	0	294.484	0	0	30.6087	29.6936	29.8696	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 04:30:00	0	0	0.0475575	0	0	0.0104124	0	0	0	0	0	294.474	0	0	30.6104	29.6911	29.8684	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 04:45:00	0	0	0.0475575	0	0	0.0104099	0	0	0	0	0	294.464	0	0	30.6113	29.6885	29.8671	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 05:00:00	0	0	0.0475575	0	0	0.0104074	0	0	0	0	0	294.453	0	0	30.6118	29.686	29.8658	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 05:15:00	0	0	0.0475575	0	0	0.010405	0	0	0	0	0	294.443	0	0	30.6117	29.6835	29.8646	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 05:30:00	0	0	0.0475575	0	0	0.0104025	0	0	0	0	0	294.432	0	0	30.6112	29.681	29.8633	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 05:45:00	0	0	0.0475575	0	0	0.0104001	0	0	0	0	0	294.422	0	0	30.6103	29.6784	29.862	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 06:00:00	0	0	0.0475575	0	0	0.0103977	0	0	0	0	0	294.412	0	0	30.6091	29.6759	29.8607	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 06:15:00	0	0	0.0475575	0	0	0.0103953	0	0	0	0	0	294.401	0	0	30.6076	29.6734	29.8595	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 06:30:00	0	0	0.0475575	0	0	0.0103929	0	0	0	0	0	294.391	0	0	30.6058	29.6708	29.8582	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 06:45:00	0	0	0.0475575	0	0	0.0103905	0	0	0	0	0	294.38	0	0	30.6039	29.6683	29.8569	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 07:00:00	0	0	0.0475575	0	0	0.0103882	0	0	0	0	0	294.37	0	0	30.6017	29.6658	29.8557	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 07:15:00	0	0	0.0475575	0	0	0.0103858	0	0	0	0	0	294.36	0	0	30.5993	29.6633	29.8544	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 07:30:00	0	0	0.0475575	0	0	0.0103835	0	0	0	0	0	294.349	0	0	30.5967	29.6607	29.8531	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 07:45:00	0	0	0.0475575	0	0	0.0103811	0	0	0	0	0	294.339	0	0	30.5939	29.6582	29.8518	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 08:00:00	0	0	0.0475575	0	0	0.0103788	0	0	0	0	0	294.328	0	0	30.591	29.6557	29.8506	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 08:15:00	0	0	0.0475575	0	0	0.0103765	0	0	0	0	0	294.318	0	0	30.5879	29.6532	29.8493	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 08:30:00	0	0	0.0475575	0	0	0.0103742	0	0	0	0	0	294.308	0	0	30.5847	29.6506	29.848	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 08:45:00	0	0	0.0475575	0	0	0.0103719	0	0	0	0	0	294.297	0	0	30.5814	29.6481	29.8468	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 09:00:00	0	0	0.0475575	0	0	0.0103696	0	0	0	0	0	294.287	0	0	30.578	29.6456	29.8455	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 09:15:00	0	0	0.0475575	0	0	0.0103673	0	0	0	0	0	294.277	0	0	30.5745	29.6431	29.8442	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 09:30:00	0	0	0.0475575	0	0	0.0103651	0	0	0	0	0	294.266	0	0	30.5709	29.6405	29.8429	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 09:45:00	0	0	0.0475575	0	0	0.0103628	0	0	0	0	0	294.256	0	0	30.5673	29.638	29.8417	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 10:00:00	0	0	0.0475575	0	0	0.0103605	0	0	0	0	0	294.245	0	0	30.5636	29.6355	29.8404	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 10:15:00	0	0	0.0475575	0	0	0.0103583	0	0	0	0	0	294.235	0	0	30.5599	29.633	29.8391	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 10:30:00	0	0	0.0475575	0	0	0.010356	0	0	0	0	0	294.225	0	0	30.5561	29.6305	29.8379	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 10:45:00	0	0	0.0475575	0	0	0.0103538	0	0	0	0	0	294.214	0	0	30.5523	29.6279	29.8366	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 11:00:00	0	0	0.0475575	0	0	0.0103516	0	0	0	0	0	294.204	0	0	30.5484	29.6254	29.8353	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 11:15:00	0	0	0.0475575	0	0	0.0103493	0	0	0	0	0	294.194	0	0	30.5445	29.6229	29.834	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 11:30:00	0	0	0.0475575	0	0	0.0103471	0	0	0	0	0	294.183	0	0	30.5406	29.6204	29.8328	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 11:45:00	0	0	0.0475575	0	0	0.0103449	0	0	0	0	0	294.173	0	0	30.5367	29.6178	29.8315	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 12:00:00	0	0	0.0475575	0	0	0.0103427	0	0	0	0	0	294.163	0	0	30.5327	29.6153	29.8302	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 12:15:00	0	0	0.0475575	0	0	0.0103405	0	0	0	0	0	294.152	0	0	30.5288	29.6128	29.829	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 12:30:00	0	0	0.0475575	0	0	0.0103383	0	0	0	0	0	294.142	0	0	30.5248	29.6103	29.8277	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 12:45:00	0	0	0.0475575	0	0	0.0103361	0	0	0	0	0	294.132	0	0	30.5207	29.6078	29.8264	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 13:00:00	0	0	0.0475575	0	0	0.0103339	0	0	0	0	0	294.121	0	0	30.5167	29.6052	29.8251	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 13:15:00	0	0	0.0475575	0	0	0.0103317	0	0	0	0	0	294.111	0	0	30.5127	29.6027	29.8239	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 13:30:00	0	0	0.0475575	0	0	0.0103295	0	0	0	0	0	294.101	0	0	30.5086	29.6002	29.8226	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 13:45:00	0	0	0.0475575	0	0	0.0103273	0	0	0	0	0	294.09	0	0	30.5046	29.5977	29.8213	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 14:00:00	0	0	0.0475575	0	0	0.0103252	0	0	0	0	0	294.08	0	0	30.5005	29.5952	29.8201	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 14:15:00	0	0	0.0475575	0	0	0.010323	0	0	0	0	0	294.07	0	0	30.4964	29.5927	29.8188	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 14:30:00	0	0	0.0475575	0	0	0.0103208	0	0	0	0	0	294.059	0	0	30.4924	29.5901	29.8175	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 14:45:00	0	0	0.0475575	0	0	0.0103187	0	0	0	0	0	294.049	0	0	30.4883	29.5876	29.8163	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 15:00:00	0	0	0.0475575	0	0	0.0103165	0	0	0	0	0	294.039	0	0	30.4842	29.5851	29.815	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 15:15:00	0	0	0.0475575	0	0	0.0103144	0	0	0	0	0	294.028	0	0	30.4801	29.5826	29.8137	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 15:30:00	0	0	0.0475575	0	0	0.0103122	0	0	0	0	0	294.018	0	0	30.476	29.5801	29.8124	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 15:45:00	0	0	0.0475575	0	0	0.0103101	0	0	0	0	0	294.008	0	0	30.4719	29.5776	29.8112	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 16:00:00	0	0	0.0475575	0	0	0.0103079	0	0	0	0	0	293.998	0	0	30.4677	29.575	29.8099	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 16:15:00	0	0	0.0475575	0	0	0.0103058	0	0	0	0	0	293.987	0	0	30.4636	29.5725	29.8086	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 16:30:00	0	0	0.0475575	0	0	0.0103036	0	0	0	0	0	293.977	0	0	30.4594	29.57	29.8074	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 16:45:00	0	0	0.0475575	0	0	0.0103015	0	0	0	0	0	293.967	0	0	30.4553	29.5675	29.8061	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 17:00:00	0	0	0.0475575	0	0	0.0102994	0	0	0	0	0	293.956	0	0	30.4511	29.565	29.8048	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 17:15:00	0	0	0.0475575	0	0	0.0102972	0	0	0	0	0	293.946	0	0	30.447	29.5625	29.8035	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 17:30:00	0	0	0.0475575	0	0	0.0102951	0	0	0	0	0	293.936	0	0	30.4429	29.5599	29.8023	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 17:45:00	0	0	0.0475575	0	0	0.010293	0	0	0	0	0	293.925	0	0	30.4387	29.5574	29.801	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 18:00:00	0	0	0.0475575	0	0	0.0102908	0	0	0	0	0	293.915	0	0	30.4346	29.5549	29.7997	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 18:15:00	0	0	0.0475575	0	0	0.0102887	0	0	0	0	0	293.905	0	0	30.4305	29.5524	29.7985	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 18:30:00	0	0	0.0475575	0	0	0.0102866	0	0	0	0	0	293.895	0	0	30.4264	29.5499	29.7972	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 18:45:00	0	0	0.0475575	0	0	0.0102845	0	0	0	0	0	293.884	0	0	30.4222	29.5474	29.7959	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 19:00:00	0	0	0.0475575	0	0	0.0102823	0	0	0	0	0	293.874	0	0	30.4181	29.5449	29.7947	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 19:15:00	0	0	0.0475575	0	0	0.0102802	0	0	0	0	0	293.864	0	0	30.414	29.5424	29.7934	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 19:30:00	0	0	0.0475575	0	0	0.0102781	0	0	0	0	0	293.853	0	0	30.4099	29.5398	29.7921	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 19:45:00	0	0	0.0475575	0	0	0.010276	0	0	0	0	0	293.843	0	0	30.4057	29.5373	29.7909	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 20:00:00	0	0	0.0475575	0	0	0.0102738	0	0	0	0	0	293.833	0	0	30.4016	29.5348	29.7896	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 20:15:00	0	0	0.0475575	0	0	0.0102717	0	0	0	0	0	293.823	0	0	30.3975	29.5323	29.7883	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 20:30:00	0	0	0.0475575	0	0	0.0102696	0	0	0	0	0	293.812	0	0	30.3934	29.5298	29.787	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 20:45:00	0	0	0.0475575	0	0	0.0102674	0	0	0	0	0	293.802	0	0	30.3893	29.5273	29.7858	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 21:00:00	0	0	0.0475575	0	0	0.0102653	0	0	0	0	0	293.792	0	0	30.3852	29.5248	29.7845	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 21:15:00	0	0	0.0475575	0	0	0.0102632	0	0	0	0	0	293.782	0	0	30.381	29.5223	29.7832	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 21:30:00	0	0	0.0475575	0	0	0.0102611	0	0	0	0	0	293.771	0	0	30.3769	29.5198	29.782	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 21:45:00	0	0	0.0475575	0	0	0.010259	0	0	0	0	0	293.761	0	0	30.3728	29.5173	29.7807	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 22:00:00	0	0	0.0475575	0	0	0.0102568	0	0	0	0	0	293.751	0	0	30.3687	29.5148	29.7794	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 22:15:00	0	0	0.0475575	0	0	0.0102547	0	0	0	0	0	293.74	0	0	30.3646	29.5122	29.7782	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 22:30:00	0	0	0.0475575	0	0	0.0102526	0	0	0	0	0	293.73	0	0	30.3605	29.5097	29.7769	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 22:45:00	0	0	0.0475575	0	0	0.0102505	0	0	0	0	0	293.72	0	0	30.3564	29.5072	29.7756	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 23:00:00	0	0	0.0475575	0	0	0.0102483	0	0	0	0	0	293.71	0	0	30.3523	29.5047	29.7743	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 23:15:00	0	0	0.0475575	0	0	0.0102462	0	0	0	0	0	293.7	0	0	30.3482	29.5022	29.7731	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 23:30:00	0	0	0.0475575	0	0	0.0102441	0	0	0	0	0	293.689	0	0	30.3441	29.4997	29.7718	29.0262	28.8254
setup	0	0	0	0	1	2002-06-03 23:45:00	0	0	0.0475575	0	0	0.010242	0	0	0	0	0	293.679	0	0	30.3399	29.4972	29.7705	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 00:00:00	0	0	0.0537647	0	0	0.0115764	0	0	0	0	0	293.667	0	0	30.3353	29.4944	29.7691	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 00:15:00	0	0	0.0537647	0	0	0.0115737	0	0	0	0	0	293.656	0	0	30.3307	29.4915	29.7677	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 00:30:00	0	0	0.0537647	0	0	0.011571	0	0	0	0	0	293.644	0	0	30.326	29.4887	29.7662	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 00:45:00	0	0	0.0537647	0	0	0.0115683	0	0	0	0	0	293.633	0	0	30.3214	29.4859	29.7648	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 01:00:00	0	0	0.0537647	0	0	0.0115655	0	0	0	0	0	293.621	0	0	30.3168	29.483	29.7634	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 01:15:00	0	0	0.0537647	0	0	0.0115628	0	0	0	0	0	293.61	0	0	30.3121	29.4802	29.7619	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 01:30:00	0	0	0.0537647	0	0	0.0115601	0	0	0	0	0	293.598	0	0	30.3075	29.4774	29.7605	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 01:45:00	0	0	0.0537647	0	0	0.0115574	0	0	0	0	0	293.586	0	0	30.3029	29.4746	29.7591	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 02:00:00	0	0	0.0537647	0	0	0.0115547	0	0	0	0	0	293.575	0	0	30.2982	29.4717	29.7576	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 02:15:00	0	0	0.0537647	0	0	0.011552	0	0	0	0	0	293.563	0	0	30.2936	29.4689	29.7562	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 02:30:00	0	0	0.0537647	0	0	0.0115493	0	0	0	0	0	293.552	0	0	30.289	29.4661	29.7548	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 02:45:00	0	0	0.0537647	0	0	0.0115466	0	0	0	0	0	293.54	0	0	30.2844	29.4632	29.7533	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 03:00:00	0	0	0.0537647	0	0	0.0115439	0	0	0	0	0	293.529	0	0	30.2797	29.4604	29.7519	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 03:15:00	0	0	0.0537647	0	0	0.0115412	0	0	0	0	0	293.517	0	0	30.2751	29.4576	29.7505	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 03:30:00	0	0	0.0537647	0	0	0.0115385	0	0	0	0	0	293.506	0	0	30.2705	29.4548	29.749	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 03:45:00	0	0	0.0537647	0	0	0.0115358	0	0	0	0	0	293.494	0	0	30.2659	29.4519	29.7476	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 04:00:00	0	0	0.0537647	0	0	0.0115331	0	0	0	0	0	293.483	0	0	30.2612	29.4491	29.7462	29.0262	28.8254
setup	0	0	0	0	1	2002-06-04 04:15:00	0	0	0.0537647	0	0	0.0115304	0	0	0	0	0	293.471	0	0	30.2566	29.4463	29.7447	29.0262	28.8254
